Date,Heure,Consommation brute gaz (MW PCS 0°C) - GRTgaz,Statut - GRTgaz,Consommation brute gaz (MW PCS 0°C) - Teréga,Statut - Teréga,Consommation brute gaz totale (MW PCS 0°C),Consommation brute électricité (MW) - RTE,Statut - RTE,Consommation brute totale (MW)
2023-11-19,10:00,40875.0,Définitif,2927.0,Définitif,43802.0,47440,Consolidé,91242.0
2023-11-19,09:00,42573.0,Définitif,3231.0,Définitif,45804.0,46002,Consolidé,91806.0
2023-11-19,08:00,43765.0,Définitif,3473.0,Définitif,47238.0,43790,Consolidé,91028.0
2023-11-19,07:00,43685.0,Définitif,3421.0,Définitif,47106.0,42625,Consolidé,89731.0
2023-11-19,06:00,43560.0,Définitif,3430.0,Définitif,46990.0,41377,Consolidé,88367.0
2023-11-19,05:00,48867.0,Définitif,2666.0,Définitif,51533.0,40276,Consolidé,91809.0
2023-11-19,04:00,41146.0,Définitif,2327.0,Définitif,43473.0,40251,Consolidé,83724.0
2023-11-19,03:00,37341.0,Définitif,2223.0,Définitif,39564.0,41714,Consolidé,81278.0
2023-11-19,02:00,36271.0,Définitif,2196.0,Définitif,38467.0,44426,Consolidé,82893.0
2023-11-19,01:00,35965.0,Définitif,2147.0,Définitif,38112.0,45506,Consolidé,83618.0
2023-11-19,00:00,35715.0,Définitif,2137.0,Définitif,37852.0,48347,Consolidé,86199.0
2023-11-18,23:00,34217.0,Définitif,2178.0,Définitif,36395.0,50061,Consolidé,86456.0
2023-11-18,22:00,37715.0,Définitif,2387.0,Définitif,40102.0,48917,Consolidé,89019.0
2023-11-18,21:00,40841.0,Définitif,2563.0,Définitif,43404.0,49243,Consolidé,92647.0
2023-11-18,20:00,42989.0,Définitif,2649.0,Définitif,45638.0,51752,Consolidé,97390.0
2023-11-18,19:00,44634.0,Définitif,2671.0,Définitif,47305.0,54745,Consolidé,102050.0
2023-11-18,18:00,45553.0,Définitif,2632.0,Définitif,48185.0,53974,Consolidé,102159.0
2023-11-18,17:00,45148.0,Définitif,2341.0,Définitif,47489.0,51086,Consolidé,98575.0
2023-11-18,16:00,44322.0,Définitif,1969.0,Définitif,46291.0,49535,Consolidé,95826.0
2023-11-18,15:00,43701.0,Définitif,1846.0,Définitif,45547.0,50539,Consolidé,96086.0
2023-11-18,14:00,43951.0,Définitif,1952.0,Définitif,45903.0,51958,Consolidé,97861.0
2023-11-18,13:00,45842.0,Définitif,2186.0,Définitif,48028.0,54309,Consolidé,102337.0
2023-11-18,12:00,48306.0,Définitif,2428.0,Définitif,50734.0,55778,Consolidé,106512.0
2023-11-18,11:00,49810.0,Définitif,2729.0,Définitif,52539.0,53897,Consolidé,106436.0
2023-11-18,10:00,50839.0,Définitif,3113.0,Définitif,53952.0,53423,Consolidé,107375.0
2023-11-18,09:00,52781.0,Définitif,3571.0,Définitif,56352.0,52561,Consolidé,108913.0
2023-11-18,08:00,53735.0,Définitif,3903.0,Définitif,57638.0,50041,Consolidé,107679.0
2023-11-18,07:00,53562.0,Définitif,3809.0,Définitif,57371.0,48257,Consolidé,105628.0
2023-11-18,06:00,52808.0,Définitif,3736.0,Définitif,56544.0,46275,Consolidé,102819.0
2023-11-18,05:00,37078.0,Définitif,2921.0,Définitif,39999.0,44359,Consolidé,84358.0
2023-11-18,04:00,34064.0,Définitif,2526.0,Définitif,36590.0,43856,Consolidé,80446.0
2023-11-18,03:00,32855.0,Définitif,2388.0,Définitif,35243.0,44990,Consolidé,80233.0
2023-11-18,02:00,32538.0,Définitif,2373.0,Définitif,34911.0,47399,Consolidé,82310.0
2023-11-18,01:00,32638.0,Définitif,2343.0,Définitif,34981.0,48904,Consolidé,83885.0
2023-11-18,00:00,32959.0,Définitif,2312.0,Définitif,35271.0,51926,Consolidé,87197.0
2023-11-17,23:00,49042.0,Définitif,2384.0,Définitif,51426.0,53879,Consolidé,105305.0
2023-11-17,22:00,53586.0,Définitif,2669.0,Définitif,56255.0,53359,Consolidé,109614.0
2023-11-17,21:00,57489.0,Définitif,2873.0,Définitif,60362.0,54170,Consolidé,114532.0
2023-11-17,20:00,60518.0,Définitif,3015.0,Définitif,63533.0,57179,Consolidé,120712.0
2023-11-17,19:00,62339.0,Définitif,3040.0,Définitif,65379.0,60259,Consolidé,125638.0
2023-11-17,18:00,62957.0,Définitif,3066.0,Définitif,66023.0,59663,Consolidé,125686.0
2023-11-17,17:00,61311.0,Définitif,2859.0,Définitif,64170.0,56137,Consolidé,120307.0
2023-11-17,16:00,57617.0,Définitif,2579.0,Définitif,60196.0,53844,Consolidé,114040.0
2023-11-17,15:00,54800.0,Définitif,2441.0,Définitif,57241.0,54371,Consolidé,111612.0
2023-11-17,14:00,55852.0,Définitif,2474.0,Définitif,58326.0,55822,Consolidé,114148.0
2023-11-17,13:00,56750.0,Définitif,2658.0,Définitif,59408.0,57833,Consolidé,117241.0
2023-11-17,12:00,59062.0,Définitif,2910.0,Définitif,61972.0,58786,Consolidé,120758.0
2023-11-17,11:00,62834.0,Définitif,3089.0,Définitif,65923.0,58801,Consolidé,124724.0
2023-11-17,10:00,64622.0,Définitif,3302.0,Définitif,67924.0,59786,Consolidé,127710.0
2023-11-17,09:00,68224.0,Définitif,3620.0,Définitif,71844.0,60399,Consolidé,132243.0
2023-11-17,08:00,71613.0,Définitif,3928.0,Définitif,75541.0,59717,Consolidé,135258.0
2023-11-17,07:00,73276.0,Définitif,4083.0,Définitif,77359.0,58172,Consolidé,135531.0
2023-11-17,06:00,69287.0,Définitif,3989.0,Définitif,73276.0,52346,Consolidé,125622.0
2023-11-17,05:00,45605.0,Définitif,2896.0,Définitif,48501.0,47204,Consolidé,95705.0
2023-11-17,04:00,41923.0,Définitif,2329.0,Définitif,44252.0,45021,Consolidé,89273.0
2023-11-17,03:00,40692.0,Définitif,2153.0,Définitif,42845.0,45824,Consolidé,88669.0
2023-11-17,02:00,40974.0,Définitif,2067.0,Définitif,43041.0,47772,Consolidé,90813.0
2023-11-17,01:00,42078.0,Définitif,2055.0,Définitif,44133.0,48840,Consolidé,92973.0
2023-11-17,00:00,46569.0,Définitif,2038.0,Définitif,48607.0,51671,Consolidé,100278.0
2023-11-16,23:00,47928.0,Définitif,2110.0,Définitif,50038.0,53803,Consolidé,103841.0
2023-11-16,22:00,50838.0,Définitif,2373.0,Définitif,53211.0,53749,Consolidé,106960.0
2023-11-16,21:00,55027.0,Définitif,2608.0,Définitif,57635.0,54603,Consolidé,112238.0
2023-11-16,20:00,57379.0,Définitif,2807.0,Définitif,60186.0,58092,Consolidé,118278.0
2023-11-16,19:00,59924.0,Définitif,2884.0,Définitif,62808.0,61691,Consolidé,124499.0
2023-11-16,18:00,60368.0,Définitif,2905.0,Définitif,63273.0,61048,Consolidé,124321.0
2023-11-16,17:00,59177.0,Définitif,2727.0,Définitif,61904.0,57713,Consolidé,119617.0
2023-11-16,16:00,56202.0,Définitif,2463.0,Définitif,58665.0,55828,Consolidé,114493.0
2023-11-16,15:00,53392.0,Définitif,2318.0,Définitif,55710.0,56487,Consolidé,112197.0
2023-11-16,14:00,54096.0,Définitif,2370.0,Définitif,56466.0,58031,Consolidé,114497.0
2023-11-16,13:00,56111.0,Définitif,2479.0,Définitif,58590.0,59893,Consolidé,118483.0
2023-11-16,12:00,59163.0,Définitif,2631.0,Définitif,61794.0,61135,Consolidé,122929.0
2023-11-16,11:00,61892.0,Définitif,2852.0,Définitif,64744.0,60563,Consolidé,125307.0
2023-11-16,10:00,63223.0,Définitif,3010.0,Définitif,66233.0,60192,Consolidé,126425.0
2023-11-16,09:00,63910.0,Définitif,3190.0,Définitif,67100.0,59574,Consolidé,126674.0
2023-11-16,08:00,66070.0,Définitif,3503.0,Définitif,69573.0,58506,Consolidé,128079.0
2023-11-16,07:00,68096.0,Définitif,3788.0,Définitif,71884.0,56907,Consolidé,128791.0
2023-11-16,06:00,65912.0,Définitif,3703.0,Définitif,69615.0,51520,Consolidé,121135.0
2023-11-16,05:00,54995.0,Définitif,2748.0,Définitif,57743.0,46570,Consolidé,104313.0
2023-11-16,04:00,46684.0,Définitif,2274.0,Définitif,48958.0,44448,Consolidé,93406.0
2023-11-16,03:00,44011.0,Définitif,2129.0,Définitif,46140.0,44828,Consolidé,90968.0
2023-11-16,02:00,42969.0,Définitif,2067.0,Définitif,45036.0,47078,Consolidé,92114.0
2023-11-16,01:00,43528.0,Définitif,2112.0,Définitif,45640.0,47922,Consolidé,93562.0
2023-11-16,00:00,45047.0,Définitif,2126.0,Définitif,47173.0,50630,Consolidé,97803.0
2023-11-15,23:00,46142.0,Définitif,2152.0,Définitif,48294.0,52623,Consolidé,100917.0
2023-11-15,22:00,48205.0,Définitif,2435.0,Définitif,50640.0,52241,Consolidé,102881.0
2023-11-15,21:00,52286.0,Définitif,2660.0,Définitif,54946.0,53307,Consolidé,108253.0
2023-11-15,20:00,54996.0,Définitif,2843.0,Définitif,57839.0,56711,Consolidé,114550.0
2023-11-15,19:00,56849.0,Définitif,2890.0,Définitif,59739.0,59993,Consolidé,119732.0
2023-11-15,18:00,56803.0,Définitif,2809.0,Définitif,59612.0,58864,Consolidé,118476.0
2023-11-15,17:00,54648.0,Définitif,2489.0,Définitif,57137.0,54575,Consolidé,111712.0
2023-11-15,16:00,50746.0,Définitif,2158.0,Définitif,52904.0,52282,Consolidé,105186.0
2023-11-15,15:00,47737.0,Définitif,2098.0,Définitif,49835.0,52682,Consolidé,102517.0
2023-11-15,14:00,47449.0,Définitif,2189.0,Définitif,49638.0,54011,Consolidé,103649.0
2023-11-15,13:00,47995.0,Définitif,2365.0,Définitif,50360.0,55780,Consolidé,106140.0
2023-11-15,12:00,49871.0,Définitif,2470.0,Définitif,52341.0,56861,Consolidé,109202.0
2023-11-15,11:00,52265.0,Définitif,2653.0,Définitif,54918.0,56299,Consolidé,111217.0
2023-11-15,10:00,55136.0,Définitif,2894.0,Définitif,58030.0,56553,Consolidé,114583.0
2023-11-15,09:00,58502.0,Définitif,3058.0,Définitif,61560.0,57228,Consolidé,118788.0
2023-11-15,08:00,62230.0,Définitif,3312.0,Définitif,65542.0,56752,Consolidé,122294.0
2023-11-15,07:00,63923.0,Définitif,3396.0,Définitif,67319.0,54916,Consolidé,122235.0
2023-11-15,06:00,61779.0,Définitif,3131.0,Définitif,64910.0,49674,Consolidé,114584.0
2023-11-15,05:00,53003.0,Définitif,2359.0,Définitif,55362.0,44735,Consolidé,100097.0
2023-11-15,04:00,45516.0,Définitif,1964.0,Définitif,47480.0,42600,Consolidé,90080.0
2023-11-15,03:00,43248.0,Définitif,1790.0,Définitif,45038.0,43267,Consolidé,88305.0
2023-11-15,02:00,41785.0,Définitif,1749.0,Définitif,43534.0,45305,Consolidé,88839.0
2023-11-15,01:00,41443.0,Définitif,1757.0,Définitif,43200.0,46242,Consolidé,89442.0
2023-11-15,00:00,43149.0,Définitif,1771.0,Définitif,44920.0,49062,Consolidé,93982.0
2023-11-14,23:00,41041.0,Définitif,1804.0,Définitif,42845.0,51115,Consolidé,93960.0
2023-11-14,22:00,43735.0,Définitif,2002.0,Définitif,45737.0,51043,Consolidé,96780.0
2023-11-14,21:00,47634.0,Définitif,2223.0,Définitif,49857.0,52207,Consolidé,102064.0
2023-11-14,20:00,49949.0,Définitif,2368.0,Définitif,52317.0,55420,Consolidé,107737.0
2023-11-14,19:00,51460.0,Définitif,2444.0,Définitif,53904.0,58885,Consolidé,112789.0
2023-11-14,18:00,52114.0,Définitif,2333.0,Définitif,54447.0,57956,Consolidé,112403.0
2023-11-14,17:00,50491.0,Définitif,2093.0,Définitif,52584.0,54616,Consolidé,107200.0
2023-11-14,16:00,47262.0,Définitif,1943.0,Définitif,49205.0,53215,Consolidé,102420.0
2023-11-14,15:00,46481.0,Définitif,1902.0,Définitif,48383.0,53957,Consolidé,102340.0
2023-11-14,14:00,45812.0,Définitif,1930.0,Définitif,47742.0,55433,Consolidé,103175.0
2023-11-14,13:00,46392.0,Définitif,2039.0,Définitif,48431.0,56691,Consolidé,105122.0
2023-11-14,12:00,47523.0,Définitif,2108.0,Définitif,49631.0,57635,Consolidé,107266.0
2023-11-14,11:00,49266.0,Définitif,2298.0,Définitif,51564.0,56701,Consolidé,108265.0
2023-11-14,10:00,48530.0,Définitif,2505.0,Définitif,51035.0,56516,Consolidé,107551.0
2023-11-14,09:00,49597.0,Définitif,2751.0,Définitif,52348.0,56350,Consolidé,108698.0
2023-11-14,08:00,52036.0,Définitif,2961.0,Définitif,54997.0,55646,Consolidé,110643.0
2023-11-14,07:00,54923.0,Définitif,3149.0,Définitif,58072.0,54298,Consolidé,112370.0
2023-11-14,06:00,53513.0,Définitif,2945.0,Définitif,56458.0,48938,Consolidé,105396.0
2023-11-14,05:00,48908.0,Définitif,2160.0,Définitif,51068.0,43868,Consolidé,94936.0
2023-11-14,04:00,41769.0,Définitif,1831.0,Définitif,43600.0,42026,Consolidé,85626.0
2023-11-14,03:00,39302.0,Définitif,1704.0,Définitif,41006.0,42919,Consolidé,83925.0
2023-11-14,02:00,38891.0,Définitif,1666.0,Définitif,40557.0,44913,Consolidé,85470.0
2023-11-14,01:00,38770.0,Définitif,1719.0,Définitif,40489.0,46104,Consolidé,86593.0
2023-11-14,00:00,39840.0,Définitif,1692.0,Définitif,41532.0,48750,Consolidé,90282.0
2023-11-13,23:00,35871.0,Définitif,1792.0,Définitif,37663.0,50635,Consolidé,88298.0
2023-11-13,22:00,38004.0,Définitif,1982.0,Définitif,39986.0,50474,Consolidé,90460.0
2023-11-13,21:00,41948.0,Définitif,2186.0,Définitif,44134.0,51520,Consolidé,95654.0
2023-11-13,20:00,44580.0,Définitif,2356.0,Définitif,46936.0,54803,Consolidé,101739.0
2023-11-13,19:00,46212.0,Définitif,2491.0,Définitif,48703.0,58804,Consolidé,107507.0
2023-11-13,18:00,46887.0,Définitif,2409.0,Définitif,49296.0,57768,Consolidé,107064.0
2023-11-13,17:00,45085.0,Définitif,2210.0,Définitif,47295.0,54366,Consolidé,101661.0
2023-11-13,16:00,42937.0,Définitif,2049.0,Définitif,44986.0,52958,Consolidé,97944.0
2023-11-13,15:00,42785.0,Définitif,1984.0,Définitif,44769.0,54233,Consolidé,99002.0
2023-11-13,14:00,42833.0,Définitif,2112.0,Définitif,44945.0,55673,Consolidé,100618.0
2023-11-13,13:00,44487.0,Définitif,2226.0,Définitif,46713.0,57345,Consolidé,104058.0
2023-11-13,12:00,46012.0,Définitif,2368.0,Définitif,48380.0,58417,Consolidé,106797.0
2023-11-13,11:00,47562.0,Définitif,2678.0,Définitif,50240.0,57398,Consolidé,107638.0
2023-11-13,10:00,47954.0,Définitif,2965.0,Définitif,50919.0,56981,Consolidé,107900.0
2023-11-13,09:00,49547.0,Définitif,3222.0,Définitif,52769.0,56805,Consolidé,109574.0
2023-11-13,08:00,52571.0,Définitif,3672.0,Définitif,56243.0,55704,Consolidé,111947.0
2023-11-13,07:00,55759.0,Définitif,3860.0,Définitif,59619.0,54148,Consolidé,113767.0
2023-11-13,06:00,54980.0,Définitif,3743.0,Définitif,58723.0,48876,Consolidé,107599.0
2023-11-13,05:00,43541.0,Définitif,2720.0,Définitif,46261.0,43528,Consolidé,89789.0
2023-11-13,04:00,37966.0,Définitif,2215.0,Définitif,40181.0,41197,Consolidé,81378.0
2023-11-13,03:00,35775.0,Définitif,1985.0,Définitif,37760.0,41769,Consolidé,79529.0
2023-11-13,02:00,34947.0,Définitif,1900.0,Définitif,36847.0,44083,Consolidé,80930.0
2023-11-13,01:00,35212.0,Définitif,1909.0,Définitif,37121.0,45140,Consolidé,82261.0
2023-11-13,00:00,35170.0,Définitif,1832.0,Définitif,37002.0,47507,Consolidé,84509.0
2023-11-12,23:00,37841.0,Définitif,1817.0,Définitif,39658.0,49249,Consolidé,88907.0
2023-11-12,22:00,40378.0,Définitif,1991.0,Définitif,42369.0,48971,Consolidé,91340.0
2023-11-12,21:00,44395.0,Définitif,2194.0,Définitif,46589.0,49805,Consolidé,96394.0
2023-11-12,20:00,46755.0,Définitif,2362.0,Définitif,49117.0,52356,Consolidé,101473.0
2023-11-12,19:00,49008.0,Définitif,2489.0,Définitif,51497.0,54833,Consolidé,106330.0
2023-11-12,18:00,49261.0,Définitif,2478.0,Définitif,51739.0,53307,Consolidé,105046.0
2023-11-12,17:00,47451.0,Définitif,2213.0,Définitif,49664.0,49508,Consolidé,99172.0
2023-11-12,16:00,46052.0,Définitif,2020.0,Définitif,48072.0,47627,Consolidé,95699.0
2023-11-12,15:00,44811.0,Définitif,1921.0,Définitif,46732.0,48492,Consolidé,95224.0
2023-11-12,14:00,44164.0,Définitif,1952.0,Définitif,46116.0,50114,Consolidé,96230.0
2023-11-12,13:00,45553.0,Définitif,2104.0,Définitif,47657.0,53356,Consolidé,101013.0
2023-11-12,12:00,47462.0,Définitif,2236.0,Définitif,49698.0,55017,Consolidé,104715.0
2023-11-12,11:00,49404.0,Définitif,2375.0,Définitif,51779.0,52580,Consolidé,104359.0
2023-11-12,10:00,51079.0,Définitif,2513.0,Définitif,53592.0,51225,Consolidé,104817.0
2023-11-12,09:00,52063.0,Définitif,2595.0,Définitif,54658.0,48907,Consolidé,103565.0
2023-11-12,08:00,53300.0,Définitif,2637.0,Définitif,55937.0,46029,Consolidé,101966.0
2023-11-12,07:00,53365.0,Définitif,2610.0,Définitif,55975.0,44689,Consolidé,100664.0
2023-11-12,06:00,53087.0,Définitif,2683.0,Définitif,55770.0,43740,Consolidé,99510.0
2023-11-12,05:00,45360.0,Définitif,2092.0,Définitif,47452.0,42710,Consolidé,90162.0
2023-11-12,04:00,39059.0,Définitif,1842.0,Définitif,40901.0,42505,Consolidé,83406.0
2023-11-12,03:00,36857.0,Définitif,1750.0,Définitif,38607.0,44105,Consolidé,82712.0
2023-11-12,02:00,36016.0,Définitif,1747.0,Définitif,37763.0,46572,Consolidé,84335.0
2023-11-12,01:00,36057.0,Définitif,1817.0,Définitif,37874.0,48065,Consolidé,85939.0
2023-11-12,00:00,36659.0,Définitif,1836.0,Définitif,38495.0,50916,Consolidé,89411.0
2023-11-11,23:00,46502.0,Définitif,1929.0,Définitif,48431.0,52221,Consolidé,100652.0
2023-11-11,22:00,49006.0,Définitif,2229.0,Définitif,51235.0,51240,Consolidé,102475.0
2023-11-11,21:00,52730.0,Définitif,2563.0,Définitif,55293.0,51570,Consolidé,106863.0
2023-11-11,20:00,54728.0,Définitif,2801.0,Définitif,57529.0,53646,Consolidé,111175.0
2023-11-11,19:00,56140.0,Définitif,2966.0,Définitif,59106.0,56033,Consolidé,115139.0
2023-11-11,18:00,56393.0,Définitif,2977.0,Définitif,59370.0,54964,Consolidé,114334.0
2023-11-11,17:00,54822.0,Définitif,2849.0,Définitif,57671.0,51019,Consolidé,108690.0
2023-11-11,16:00,51757.0,Définitif,2686.0,Définitif,54443.0,48858,Consolidé,103301.0
2023-11-11,15:00,48710.0,Définitif,2513.0,Définitif,51223.0,49407,Consolidé,100630.0
2023-11-11,14:00,46611.0,Définitif,2502.0,Définitif,49113.0,50639,Consolidé,99752.0
2023-11-11,13:00,47210.0,Définitif,2712.0,Définitif,49922.0,53441,Consolidé,103363.0
2023-11-11,12:00,49400.0,Définitif,2868.0,Définitif,52268.0,54748,Consolidé,107016.0
2023-11-11,11:00,51750.0,Définitif,3066.0,Définitif,54816.0,53006,Consolidé,107822.0
2023-11-11,10:00,54305.0,Définitif,3259.0,Définitif,57564.0,53161,Consolidé,110725.0
2023-11-11,09:00,57302.0,Définitif,3560.0,Définitif,60862.0,52490,Consolidé,113352.0
2023-11-11,08:00,58494.0,Définitif,3707.0,Définitif,62201.0,50263,Consolidé,112464.0
2023-11-11,07:00,58131.0,Définitif,3646.0,Définitif,61777.0,48656,Consolidé,110433.0
2023-11-11,06:00,56358.0,Définitif,3647.0,Définitif,60005.0,46808,Consolidé,106813.0
2023-11-11,05:00,46516.0,Définitif,2857.0,Définitif,49373.0,45095,Consolidé,94468.0
2023-11-11,04:00,43012.0,Définitif,2510.0,Définitif,45522.0,44613,Consolidé,90135.0
2023-11-11,03:00,41858.0,Définitif,2379.0,Définitif,44237.0,45915,Consolidé,90152.0
2023-11-11,02:00,41752.0,Définitif,2424.0,Définitif,44176.0,48286,Consolidé,92462.0
2023-11-11,01:00,41923.0,Définitif,2428.0,Définitif,44351.0,49816,Consolidé,94167.0
2023-11-11,00:00,43981.0,Définitif,2452.0,Définitif,46433.0,53009,Consolidé,99442.0
2023-11-10,23:00,45586.0,Définitif,2577.0,Définitif,48163.0,54986,Consolidé,103149.0
2023-11-10,22:00,48865.0,Définitif,2966.0,Définitif,51831.0,55047,Consolidé,106878.0
2023-11-10,21:00,51942.0,Définitif,3277.0,Définitif,55219.0,55629,Consolidé,110848.0
2023-11-10,20:00,55514.0,Définitif,3487.0,Définitif,59001.0,58662,Consolidé,117663.0
2023-11-10,19:00,57925.0,Définitif,3610.0,Définitif,61535.0,62564,Consolidé,124099.0
2023-11-10,18:00,58657.0,Définitif,3671.0,Définitif,62328.0,62202,Consolidé,124530.0
2023-11-10,17:00,57938.0,Définitif,3526.0,Définitif,61464.0,58547,Consolidé,120011.0
2023-11-10,16:00,55034.0,Définitif,3291.0,Définitif,58325.0,56896,Consolidé,115221.0
2023-11-10,15:00,53444.0,Définitif,3139.0,Définitif,56583.0,57634,Consolidé,114217.0
2023-11-10,14:00,53436.0,Définitif,3167.0,Définitif,56603.0,59174,Consolidé,115777.0
2023-11-10,13:00,53978.0,Définitif,3219.0,Définitif,57197.0,60824,Consolidé,118021.0
2023-11-10,12:00,55519.0,Définitif,3412.0,Définitif,58931.0,62245,Consolidé,121176.0
2023-11-10,11:00,56992.0,Définitif,3608.0,Définitif,60600.0,61512,Consolidé,122112.0
2023-11-10,10:00,59710.0,Définitif,3771.0,Définitif,63481.0,61948,Consolidé,125429.0
2023-11-10,09:00,62589.0,Définitif,3997.0,Définitif,66586.0,62513,Consolidé,129099.0
2023-11-10,08:00,65957.0,Définitif,4249.0,Définitif,70206.0,61961,Consolidé,132167.0
2023-11-10,07:00,67584.0,Définitif,4419.0,Définitif,72003.0,60472,Consolidé,132475.0
2023-11-10,06:00,64612.0,Définitif,4315.0,Définitif,68927.0,54972,Consolidé,123899.0
2023-11-10,05:00,48380.0,Définitif,3222.0,Définitif,51602.0,49858,Consolidé,101460.0
2023-11-10,04:00,44181.0,Définitif,2678.0,Définitif,46859.0,47533,Consolidé,94392.0
2023-11-10,03:00,42749.0,Définitif,2528.0,Définitif,45277.0,48306,Consolidé,93583.0
2023-11-10,02:00,43735.0,Définitif,2490.0,Définitif,46225.0,50459,Consolidé,96684.0
2023-11-10,01:00,44082.0,Définitif,2482.0,Définitif,46564.0,51399,Consolidé,97963.0
2023-11-10,00:00,44097.0,Définitif,2497.0,Définitif,46594.0,54054,Consolidé,100648.0
2023-11-09,23:00,43839.0,Définitif,2573.0,Définitif,46412.0,55038,Consolidé,101450.0
2023-11-09,22:00,46791.0,Définitif,2934.0,Définitif,49725.0,55196,Consolidé,104921.0
2023-11-09,21:00,52720.0,Définitif,3228.0,Définitif,55948.0,56409,Consolidé,112357.0
2023-11-09,20:00,57464.0,Définitif,3463.0,Définitif,60927.0,59660,Consolidé,120587.0
2023-11-09,19:00,60008.0,Définitif,3652.0,Définitif,63660.0,63690,Consolidé,127350.0
2023-11-09,18:00,60742.0,Définitif,3685.0,Définitif,64427.0,62746,Consolidé,127173.0
